date,to_type,sport,store,turnover,quantity,nb_transaction
8/7/2017 0:00,offline,RUGBY,1614,150,2,75
8/7/2017 0:00,online,GOLF,191,3360,84,40
8/7/2017 0:00,offline,FOOTBALL,1614,2145,33,65
8/7/2017 0:00,offline,Others,1614,748,68,11
8/7/2017 0:00,offline,FITNESS,1614,13,13,1
8/7/2017 0:00,offline,Others,1618,1022,14,73
8/7/2017 0:00,offline,GOLF,1618,2210,26,85
8/7/2017 0:00,offline,VOLLEYBALL,1618,3055,47,65
8/7/2017 0:00,offline,CLIMBING,1618,80,2,40
8/7/2017 0:00,online,KAYAK/SUP,191,2619,27,97
8/7/2017 0:00,offline,CLIMBING,1614,6003,87,69
8/7/2017 0:00,offline,HIKING/TREKKING,1614,4026,61,66
8/7/2017 0:00,offline,CYCLING,1614,2394,38,63
8/7/2017 0:00,online,CYCLING,191,3825,51,75
8/7/2017 0:00,online,BASKETBALL,191,672,14,48
8/7/2017 0:00,online,SURFING,191,1971,27,73
8/7/2017 0:00,offline,UNKNOWN,1614,5148,66,78
8/7/2017 0:00,online,SKI,191,208,26,8
8/7/2017 0:00,online,PILATES,191,1183,13,91
8/7/2017 0:00,online,FITNESS,191,9310,98,95
8/7/2017 0:00,online,VOLLEYBALL,191,812,29,28
8/7/2017 0:00,offline,BOXING,1618,924,33,28
8/7/2017 0:00,online,HIKING/TREKKING,191,6014,97,62
8/7/2017 0:00,offline,CYCLING,1618,4260,60,71
8/7/2017 0:00,offline,YOGA,1614,204,34,6
8/7/2017 0:00,online,TENNIS,191,152,76,2
8/7/2017 0:00,offline,VOLLEYBALL,1614,3800,95,40
8/7/2017 0:00,offline,SQUASH,1614,385,77,5
8/7/2017 0:00,online,CROSSTRAIN,191,8265,87,95
8/8/2017 0:00,offline,HIKING/TREKKING,1618,950,19,50
8/8/2017 0:00,offline,JOG/RUN,1614,2162,47,46
8/8/2017 0:00,offline,DIVING,1618,1225,25,49
8/8/2017 0:00,offline,YOGA,1618,826,14,59
8/8/2017 0:00,offline,HIKING/TREKKING,1614,5035,53,95
8/8/2017 0:00,offline,BOXING,1618,1092,84,13
8/8/2017 0:00,online,HIKING/TREKKING,191,3792,48,79
8/8/2017 0:00,offline,UNKNOWN,1618,3300,66,50
8/8/2017 0:00,offline,SURFING,1618,2160,30,72
8/8/2017 0:00,offline,UNKNOWN,1614,1971,27,73
8/8/2017 0:00,online,CROSSTRAIN,191,2660,76,35
8/8/2017 0:00,online,FITNESS,191,4484,59,76
8/8/2017 0:00,offline,TENNIS,1618,676,26,26
8/8/2017 0:00,offline,TABLE_TENNIS,1618,6952,79,88
8/8/2017 0:00,offline,BADMINTON,1614,3819,67,57
8/8/2017 0:00,offline,GOLF,1618,6106,71,86
8/8/2017 0:00,online,CYCLING,191,1392,87,16
8/8/2017 0:00,offline,CYCLING,1618,1113,53,21
8/8/2017 0:00,offline,PILATES,1618,247,19,13
8/8/2017 0:00,offline,SWIMMING,1614,3526,43,82
8/8/2017 0:00,online,GOLF,191,7426,79,94
8/8/2017 0:00,offline,JOG/RUN,1618,308,44,7
8/8/2017 0:00,offline,CROSSTRAIN,1614,840,30,28
8/8/2017 0:00,offline,SQUASH,1614,228,3,76
8/8/2017 0:00,offline,Others,1618,858,26,33
8/8/2017 0:00,offline,BADMINTON,1618,4386,51,86
8/8/2017 0:00,offline,BASKETBALL,1618,320,16,20
8/8/2017 0:00,offline,FITNESS,1618,5,5,1
8/8/2017 0:00,offline,FOOTBALL,1618,1488,48,31
8/8/2017 0:00,offline,RUGBY,1614,6570,73,90
8/8/2017 0:00,offline,VOLLEYBALL,1618,410,5,82
8/8/2017 0:00,online,SWIMMING,191,1445,85,17
8/8/2017 0:00,offline,SAILING,1614,760,8,95
8/8/2017 0:00,offline,GOLF,1614,990,18,55
8/8/2017 0:00,offline,TABLE_TENNIS,1614,1700,85,20
8/8/2017 0:00,offline,CROSSTRAIN,1618,224,14,16
8/8/2017 0:00,offline,CYCLING,1614,1128,24,47
8/8/2017 0:00,online,KAYAK/SUP,191,2728,44,62
8/8/2017 0:00,offline,BASKETBALL,1614,5850,75,78
8/8/2017 0:00,offline,CLIMBING,1618,3402,81,42
8/8/2017 0:00,offline,CLIMBING,1614,665,7,95
8/8/2017 0:00,online,TRAIL,191,7614,94,81
8/8/2017 0:00,offline,SURFING,1614,1998,74,27
8/8/2017 0:00,offline,PILATES,1614,120,10,12
8/8/2017 0:00,offline,TRAIL,1618,1139,17,67
8/8/2017 0:00,offline,RUGBY,1618,92,2,46
8/8/2017 0:00,offline,KAYAK/SUP,1618,250,10,25
8/8/2017 0:00,offline,FITNESS,1614,1232,14,88
8/8/2017 0:00,offline,VOLLEYBALL,1614,3422,58,59
8/8/2017 0:00,offline,FOOTBALL,1614,138,3,46
8/8/2017 0:00,offline,TRIATHLON,1614,1275,75,17
8/8/2017 0:00,online,SURFING,191,360,60,6
8/8/2017 0:00,online,YOGA,191,54,6,9
8/8/2017 0:00,online,TENNIS,191,4816,86,56
8/8/2017 0:00,offline,DIVING,1614,1032,43,24
8/8/2017 0:00,offline,SWIMMING,1618,711,9,79
8/8/2017 0:00,online,TABLE_TENNIS,191,2964,52,57
8/8/2017 0:00,offline,SKATE/ROLLER,1614,3825,51,75
8/8/2017 0:00,online,BASKETBALL,191,4888,52,94
8/8/2017 0:00,online,BADMINTON,191,195,15,13
8/8/2017 0:00,online,PILATES,191,7998,86,93
8/8/2017 0:00,offline,SKATE/ROLLER,1618,176,4,44
8/8/2017 0:00,offline,TENNIS,1614,390,39,10
8/8/2017 0:00,online,DIVING,191,884,17,52
8/8/2017 0:00,offline,TRAIL,1614,4680,90,52
8/8/2017 0:00,online,JOG/RUN,191,1974,47,42
8/8/2017 0:00,offline,YOGA,1614,725,25,29
8/8/2017 0:00,online,FOOTBALL,191,8645,95,91
8/8/2017 0:00,online,Others,191,77,77,1
8/9/2017 0:00,offline,SWIMMING,1618,62,1,62
8/9/2017 0:00,offline,PILATES,1618,9603,99,97
8/9/2017 0:00,offline,JOG/RUN,1618,480,10,48
8/9/2017 0:00,offline,PILATES,1614,5850,90,65
8/9/2017 0:00,offline,BADMINTON,1614,506,11,46
8/9/2017 0:00,offline,CYCLING,1614,210,30,7
8/9/2017 0:00,offline,CLIMBING,1614,4466,77,58
8/9/2017 0:00,offline,BASKETBALL,1618,300,25,12
8/9/2017 0:00,offline,FITNESS,1614,98,1,98
8/9/2017 0:00,offline,TENNIS,1618,2300,25,92
8/9/2017 0:00,offline,KAYAK/SUP,1618,3445,65,53
8/9/2017 0:00,online,BADMINTON,191,2465,29,85
8/9/2017 0:00,offline,JOG/RUN,1614,7110,79,90
8/9/2017 0:00,online,TRAIL,191,1920,64,30
8/9/2017 0:00,offline,TRAIL,1614,1672,19,88
8/9/2017 0:00,offline,FOOTBALL,1614,4320,45,96
8/9/2017 0:00,offline,TABLE_TENNIS,1618,5238,97,54
8/9/2017 0:00,offline,CROSSTRAIN,1614,294,42,7
8/9/2017 0:00,offline,HIKING/TREKKING,1614,104,52,2
8/9/2017 0:00,offline,SAILING,1614,6308,83,76
8/9/2017 0:00,online,FOOTBALL,191,132,22,6
8/9/2017 0:00,offline,BASKETBALL,1614,410,5,82
8/9/2017 0:00,offline,YOGA,1614,2379,39,61
8/9/2017 0:00,offline,FOOTBALL,1618,710,71,10
8/9/2017 0:00,offline,HIKING/TREKKING,1618,1739,37,47
8/9/2017 0:00,offline,SKATE/ROLLER,1614,3024,84,36
8/9/2017 0:00,offline,BADMINTON,1618,4408,58,76
8/9/2017 0:00,offline,SURFING,1614,648,24,27
8/9/2017 0:00,offline,CROSSTRAIN,1618,1288,56,23
8/9/2017 0:00,offline,SKATE/ROLLER,1618,3135,95,33
8/9/2017 0:00,offline,VOLLEYBALL,1618,1242,27,46
8/9/2017 0:00,offline,DIVING,1618,1378,26,53
8/9/2017 0:00,offline,SWIMMING,1614,2850,50,57
8/9/2017 0:00,online,SWIMMING,191,660,55,12
8/9/2017 0:00,offline,SURFING,1618,116,2,58
8/9/2017 0:00,online,SKATE/ROLLER,191,2856,34,84
8/9/2017 0:00,online,SQUASH,191,1932,84,23
8/9/2017 0:00,online,HIKING/TREKKING,191,1386,21,66
8/9/2017 0:00,online,Others,191,1400,56,25
8/9/2017 0:00,online,FITNESS,191,184,4,46
8/9/2017 0:00,offline,DIVING,1614,6956,94,74
8/9/2017 0:00,offline,GOLF,1618,2037,97,21
8/9/2017 0:00,offline,Others,1618,20,1,20
8/9/2017 0:00,offline,TABLE_TENNIS,1614,2788,82,34
8/9/2017 0:00,offline,VOLLEYBALL,1614,1846,71,26
8/9/2017 0:00,offline,YOGA,1618,27,3,9
8/9/2017 0:00,offline,TRIATHLON,1614,435,29,15
8/9/2017 0:00,online,BOXING,191,4800,60,80
8/9/2017 0:00,online,PILATES,191,7917,91,87
8/9/2017 0:00,offline,CLIMBING,1618,2277,23,99
8/9/2017 0:00,offline,SQUASH,1618,1139,17,67
8/9/2017 0:00,offline,BOXING,1618,6510,70,93
8/9/2017 0:00,offline,TRAIL,1618,134,2,67
8/9/2017 0:00,online,SURFING,191,5208,93,56
8/9/2017 0:00,offline,SQUASH,1614,42,7,6
8/9/2017 0:00,offline,RUGBY,1614,126,21,6
8/9/2017 0:00,offline,GOLF,1614,286,11,26
8/9/2017 0:00,offline,UNKNOWN,1618,3536,68,52
8/9/2017 0:00,offline,UNKNOWN,1614,4838,82,59
8/9/2017 0:00,offline,RUGBY,1618,322,23,14
8/9/2017 0:00,online,TENNIS,191,1260,63,20
8/9/2017 0:00,online,KAYAK/SUP,191,2552,44,58
8/9/2017 0:00,online,SAILING,191,2871,33,87
8/9/2017 0:00,offline,CYCLING,1618,304,76,4
8/9/2017 0:00,online,SKI,191,4095,45,91
8/9/2017 0:00,offline,FITNESS,1618,2537,43,59
8/9/2017 0:00,offline,TENNIS,1614,5200,65,80
8/9/2017 0:00,online,GOLF,191,7462,82,91
8/9/2017 0:00,online,CROSSTRAIN,191,1863,27,69
8/9/2017 0:00,online,CYCLING,191,3920,49,80
8/9/2017 0:00,online,BASKETBALL,191,384,12,32
8/9/2017 0:00,offline,SKI,1614,1012,92,11
8/9/2017 0:00,online,JOG/RUN,191,7654,86,89
8/10/2017 0:00,offline,SWIMMING,1618,664,83,8
8/10/2017 0:00,offline,DIVING,1618,396,4,99
8/10/2017 0:00,offline,BADMINTON,1614,1392,16,87
8/10/2017 0:00,offline,TRAIL,1618,3813,93,41
8/10/2017 0:00,offline,PILATES,1618,3956,46,86
8/10/2017 0:00,offline,BASKETBALL,1618,656,82,8
8/10/2017 0:00,offline,FOOTBALL,1618,2747,41,67
8/10/2017 0:00,offline,HIKING/TREKKING,1618,2714,59,46
8/10/2017 0:00,offline,TENNIS,1618,638,11,58
8/10/2017 0:00,offline,SKATE/ROLLER,1614,6789,73,93
8/10/2017 0:00,offline,FOOTBALL,1614,732,12,61
8/10/2017 0:00,offline,CROSSTRAIN,1614,6205,85,73
8/10/2017 0:00,online,DIVING,191,189,21,9
8/10/2017 0:00,offline,GOLF,1614,455,65,7
8/10/2017 0:00,online,FOOTBALL,191,168,28,6
8/10/2017 0:00,offline,PILATES,1614,3555,79,45
8/10/2017 0:00,offline,YOGA,1614,1353,33,41
8/10/2017 0:00,offline,Others,1618,366,6,61
8/10/2017 0:00,offline,FITNESS,1618,972,36,27
8/10/2017 0:00,offline,HIKING/TREKKING,1614,1848,84,22
8/10/2017 0:00,offline,SWIMMING,1614,4424,79,56
8/10/2017 0:00,offline,TRAIL,1614,3360,42,80
8/10/2017 0:00,offline,SURFING,1614,3007,97,31
8/10/2017 0:00,offline,KAYAK/SUP,1618,70,10,7
8/10/2017 0:00,offline,GOLF,1618,5580,62,90
8/10/2017 0:00,offline,YOGA,1618,2346,69,34
8/10/2017 0:00,offline,JOG/RUN,1618,5824,91,64
8/10/2017 0:00,offline,RUGBY,1618,630,14,45
8/10/2017 0:00,offline,SQUASH,1614,1080,12,90
8/10/2017 0:00,online,HIKING/TREKKING,191,480,16,30
8/10/2017 0:00,offline,SQUASH,1618,576,24,24
8/10/2017 0:00,offline,BOXING,1618,8514,99,86
8/10/2017 0:00,online,Others,191,525,7,75
8/10/2017 0:00,offline,RUGBY,1614,4312,56,77
8/10/2017 0:00,offline,DIVING,1614,3612,84,43
8/10/2017 0:00,online,CYCLING,191,1189,29,41
8/10/2017 0:00,offline,CYCLING,1614,32,1,32
8/10/2017 0:00,offline,BASKETBALL,1614,1275,17,75
8/10/2017 0:00,offline,JOG/RUN,1614,3915,45,87
8/10/2017 0:00,offline,TABLE_TENNIS,1618,2312,68,34
8/10/2017 0:00,offline,UNKNOWN,1614,2646,49,54
8/10/2017 0:00,offline,VOLLEYBALL,1614,4100,50,82
8/10/2017 0:00,offline,CLIMBING,1618,492,82,6
8/10/2017 0:00,online,SURFING,191,3204,36,89
8/10/2017 0:00,offline,TABLE_TENNIS,1614,3600,40,90
8/10/2017 0:00,offline,CLIMBING,1614,3250,50,65
8/10/2017 0:00,offline,SKATE/ROLLER,1618,4005,45,89
8/10/2017 0:00,online,CROSSTRAIN,191,3975,75,53
8/10/2017 0:00,online,BASKETBALL,191,228,6,38
8/10/2017 0:00,online,SWIMMING,191,800,25,32
8/10/2017 0:00,offline,Others,1614,884,52,17
8/10/2017 0:00,offline,UNKNOWN,1618,112,4,28
8/10/2017 0:00,offline,SURFING,1618,6080,80,76
8/10/2017 0:00,online,TENNIS,191,6045,65,93
8/10/2017 0:00,online,KAYAK/SUP,191,8460,94,90
8/10/2017 0:00,online,SAILING,191,4770,53,90
8/10/2017 0:00,online,FITNESS,191,3400,50,68
8/10/2017 0:00,offline,CYCLING,1618,2322,54,43
8/10/2017 0:00,offline,CROSSTRAIN,1618,3300,66,50
8/10/2017 0:00,offline,SAILING,1614,1088,68,16
8/10/2017 0:00,offline,TENNIS,1614,1792,56,32
8/10/2017 0:00,offline,FITNESS,1614,3920,40,98
8/10/2017 0:00,online,JOG/RUN,191,7275,75,97
8/10/2017 0:00,online,SKATE/ROLLER,191,304,76,4
8/10/2017 0:00,offline,BADMINTON,1618,5640,60,94
8/10/2017 0:00,online,TRAIL,191,876,73,12
8/10/2017 0:00,online,PILATES,191,3800,76,50
8/10/2017 0:00,online,BADMINTON,191,1365,39,35
8/10/2017 0:00,offline,VOLLEYBALL,1618,88,88,1
8/11/2017 0:00,offline,FOOTBALL,1618,1710,90,19
8/11/2017 0:00,offline,HIKING/TREKKING,1614,1392,58,24
8/11/2017 0:00,offline,BADMINTON,1614,200,25,8
8/11/2017 0:00,offline,CROSSTRAIN,1618,2479,67,37
8/11/2017 0:00,offline,CLIMBING,1618,2940,70,42
8/11/2017 0:00,offline,CYCLING,1618,5985,95,63
8/11/2017 0:00,online,CROSSTRAIN,191,297,99,3
8/11/2017 0:00,offline,YOGA,1618,1968,41,48
8/11/2017 0:00,offline,RUGBY,1614,2848,32,89
8/11/2017 0:00,offline,PILATES,1614,4154,62,67
8/11/2017 0:00,offline,TABLE_TENNIS,1614,1106,14,79
8/11/2017 0:00,offline,Others,1614,594,18,33
8/11/2017 0:00,offline,FITNESS,1618,4002,46,87
8/11/2017 0:00,offline,HIKING/TREKKING,1618,1344,28,48
8/11/2017 0:00,offline,SWIMMING,1618,3916,89,44
8/11/2017 0:00,online,FITNESS,191,5820,97,60
8/11/2017 0:00,offline,UNKNOWN,1618,5676,66,86
8/11/2017 0:00,offline,SKATE/ROLLER,1618,246,3,82
8/11/2017 0:00,offline,SURFING,1614,6004,76,79
8/11/2017 0:00,offline,CROSSTRAIN,1614,1420,20,71
8/11/2017 0:00,offline,CLIMBING,1614,6435,99,65
8/11/2017 0:00,offline,BASKETBALL,1614,180,10,18
8/11/2017 0:00,online,PILATES,191,2397,47,51
8/11/2017 0:00,offline,FITNESS,1614,4015,55,73
8/11/2017 0:00,offline,PILATES,1618,284,4,71
8/11/2017 0:00,offline,VOLLEYBALL,1618,440,20,22
8/11/2017 0:00,offline,TRAIL,1614,5220,60,87
8/11/2017 0:00,offline,TABLE_TENNIS,1618,616,44,14
8/11/2017 0:00,offline,SURFING,1618,630,63,10
8/11/2017 0:00,offline,JOG/RUN,1618,4653,99,47
8/11/2017 0:00,offline,CYCLING,1614,504,7,72
8/11/2017 0:00,offline,UNKNOWN,1614,4270,70,61
8/11/2017 0:00,offline,TENNIS,1614,4263,87,49
8/11/2017 0:00,offline,GOLF,1618,1504,32,47
8/11/2017 0:00,offline,JOG/RUN,1614,1862,49,38
8/11/2017 0:00,offline,YOGA,1614,1292,76,17
8/11/2017 0:00,online,BASKETBALL,191,210,7,30
8/11/2017 0:00,online,Others,191,2625,35,75
8/11/2017 0:00,online,JOG/RUN,191,3332,34,98
8/11/2017 0:00,offline,VOLLEYBALL,1614,176,2,88
8/11/2017 0:00,offline,DIVING,1614,4802,98,49
8/11/2017 0:00,offline,SWIMMING,1614,4588,62,74
8/11/2017 0:00,online,CLIMBING,191,1680,80,21
8/11/2017 0:00,online,SKI,191,2592,81,32
8/11/2017 0:00,offline,RUGBY,1618,219,3,73
8/11/2017 0:00,offline,BASKETBALL,1618,3936,41,96
8/11/2017 0:00,offline,DIVING,1618,464,29,16
8/11/2017 0:00,online,GOLF,191,1456,91,16
8/11/2017 0:00,online,SAILING,191,7154,73,98
8/11/2017 0:00,offline,SAILING,1614,6480,90,72
8/11/2017 0:00,offline,SQUASH,1614,2821,91,31
8/11/2017 0:00,offline,KAYAK/SUP,1618,3430,70,49
8/11/2017 0:00,online,SWIMMING,191,4104,76,54
8/11/2017 0:00,offline,TENNIS,1618,2190,73,30
8/11/2017 0:00,offline,SKATE/ROLLER,1614,962,13,74
8/11/2017 0:00,offline,SQUASH,1618,7488,96,78
8/11/2017 0:00,online,BADMINTON,191,6020,70,86
8/11/2017 0:00,online,DIVING,191,5146,83,62
8/11/2017 0:00,online,SURFING,191,4464,93,48
8/11/2017 0:00,offline,TRAIL,1618,198,22,9
8/11/2017 0:00,offline,FOOTBALL,1614,85,5,17
8/11/2017 0:00,online,BOXING,191,493,17,29
8/11/2017 0:00,offline,GOLF,1614,5520,80,69
8/11/2017 0:00,offline,BADMINTON,1618,360,15,24
8/11/2017 0:00,online,YOGA,191,3854,82,47
8/11/2017 0:00,offline,BOXING,1618,6552,78,84
8/11/2017 0:00,online,FOOTBALL,191,54,1,54
8/11/2017 0:00,online,VOLLEYBALL,191,2070,23,90
8/11/2017 0:00,offline,Others,1618,7524,99,76
8/11/2017 0:00,online,HIKING/TREKKING,191,4050,45,90
8/11/2017 0:00,online,CYCLING,191,925,25,37
8/12/2017 0:00,offline,GOLF,1614,2628,73,36
8/12/2017 0:00,offline,CYCLING,1618,1672,44,38
8/12/2017 0:00,offline,YOGA,1614,882,14,63
8/12/2017 0:00,offline,HIKING/TREKKING,1618,1488,48,31
8/12/2017 0:00,offline,CROSSTRAIN,1618,1140,57,20
8/12/2017 0:00,offline,FITNESS,1618,4042,86,47
8/12/2017 0:00,offline,FITNESS,1614,335,67,5
8/12/2017 0:00,offline,SKATE/ROLLER,1618,1410,30,47
8/12/2017 0:00,offline,JOG/RUN,1618,12,3,4
8/12/2017 0:00,offline,RUGBY,1618,279,93,3
8/12/2017 0:00,offline,BOXING,1618,1691,19,89
8/12/2017 0:00,online,CROSSTRAIN,191,1164,97,12
8/12/2017 0:00,offline,UNKNOWN,1614,6880,80,86
8/12/2017 0:00,offline,CROSSTRAIN,1614,1458,18,81
8/12/2017 0:00,offline,TRAIL,1618,2632,56,47
8/12/2017 0:00,offline,CYCLING,1614,3564,44,81
8/12/2017 0:00,offline,YOGA,1618,5922,94,63
8/12/2017 0:00,offline,SWIMMING,1614,1080,15,72
8/12/2017 0:00,offline,CLIMBING,1618,104,8,13
8/12/2017 0:00,online,FITNESS,191,1848,21,88
8/12/2017 0:00,offline,VOLLEYBALL,1614,2625,35,75
8/12/2017 0:00,offline,JOG/RUN,1614,3666,78,47
8/12/2017 0:00,offline,SAILING,1614,460,20,23
8/12/2017 0:00,offline,FOOTBALL,1614,832,26,32
8/12/2017 0:00,offline,Others,1618,1064,56,19
8/12/2017 0:00,offline,BASKETBALL,1618,8342,86,97
8/12/2017 0:00,offline,HIKING/TREKKING,1614,3738,42,89
8/12/2017 0:00,offline,DIVING,1614,2639,91,29
8/12/2017 0:00,offline,TRAIL,1614,5550,75,74
8/12/2017 0:00,offline,VOLLEYBALL,1618,1407,67,21
8/12/2017 0:00,offline,PILATES,1618,1463,77,19
8/12/2017 0:00,online,HIKING/TREKKING,191,528,33,16
8/12/2017 0:00,offline,UNKNOWN,1618,3192,42,76
8/12/2017 0:00,online,SURFING,191,6708,86,78
8/12/2017 0:00,offline,RUGBY,1614,1848,24,77
8/12/2017 0:00,offline,TABLE_TENNIS,1618,2548,98,26
8/12/2017 0:00,offline,FOOTBALL,1618,2700,60,45
8/12/2017 0:00,online,DIVING,191,4368,56,78
8/12/2017 0:00,offline,TENNIS,1614,1615,85,19
8/12/2017 0:00,offline,TENNIS,1618,5183,73,71
8/12/2017 0:00,online,SAILING,191,1980,55,36
8/12/2017 0:00,online,SKI,191,6640,80,83
8/12/2017 0:00,offline,KAYAK/SUP,1618,8645,91,95
8/12/2017 0:00,offline,PILATES,1614,704,11,64
8/12/2017 0:00,offline,BADMINTON,1618,705,47,15
8/12/2017 0:00,offline,GOLF,1618,6048,84,72
8/12/2017 0:00,online,SWIMMING,191,495,11,45
8/12/2017 0:00,offline,SKI,1614,495,45,11
8/12/2017 0:00,online,TENNIS,191,390,13,30
8/12/2017 0:00,offline,SQUASH,1618,940,47,20
8/12/2017 0:00,online,JOG/RUN,191,2700,90,30
8/12/2017 0:00,offline,SWIMMING,1618,7566,78,97
8/12/2017 0:00,offline,SURFING,1618,1290,86,15
8/12/2017 0:00,online,FOOTBALL,191,2923,37,79
8/12/2017 0:00,offline,SKATE/ROLLER,1614,1763,43,41
8/12/2017 0:00,offline,BADMINTON,1614,2604,84,31
8/12/2017 0:00,offline,SQUASH,1614,8366,89,94
8/12/2017 0:00,offline,DIVING,1618,41,41,1
8/12/2017 0:00,online,PILATES,191,627,33,19
8/12/2017 0:00,offline,SURFING,1614,3060,34,90
8/12/2017 0:00,offline,TABLE_TENNIS,1614,1748,76,23
8/12/2017 0:00,online,BOXING,191,1265,55,23
8/12/2017 0:00,online,Others,191,8448,96,88
8/12/2017 0:00,online,KAYAK/SUP,191,200,10,20
8/12/2017 0:00,offline,BASKETBALL,1614,2058,42,49
8/12/2017 0:00,online,RUGBY,191,4440,60,74
8/12/2017 0:00,online,SKATE/ROLLER,191,2592,32,81
8/12/2017 0:00,online,CLIMBING,191,1925,55,35
8/12/2017 0:00,offline,Others,1614,7178,74,97
8/12/2017 0:00,online,BADMINTON,191,782,23,34
8/12/2017 0:00,online,YOGA,191,8722,89,98
8/12/2017 0:00,online,CYCLING,191,372,93,4
8/13/2017 0:00,offline,JOG/RUN,1614,35,1,35
8/13/2017 0:00,offline,PILATES,1618,4340,62,70
8/13/2017 0:00,offline,FOOTBALL,1618,940,20,47
8/13/2017 0:00,offline,SWIMMING,1618,1978,43,46
8/13/2017 0:00,offline,JOG/RUN,1618,5032,68,74
8/13/2017 0:00,offline,TENNIS,1618,150,15,10
8/13/2017 0:00,offline,SWIMMING,1614,870,10,87
8/13/2017 0:00,offline,BADMINTON,1614,192,3,64
8/13/2017 0:00,offline,FITNESS,1614,3150,45,70
8/13/2017 0:00,online,YOGA,191,2530,55,46
8/13/2017 0:00,offline,YOGA,1618,2184,78,28
8/13/2017 0:00,offline,BOXING,1618,25,5,5
8/13/2017 0:00,offline,YOGA,1614,6716,73,92
8/13/2017 0:00,offline,DIVING,1618,5727,69,83
8/13/2017 0:00,offline,GOLF,1614,810,81,10
8/13/2017 0:00,offline,HIKING/TREKKING,1618,3268,43,76
8/13/2017 0:00,offline,SURFING,1614,4361,49,89
8/13/2017 0:00,offline,CROSSTRAIN,1618,1975,79,25
8/13/2017 0:00,offline,HIKING/TREKKING,1614,155,31,5
8/13/2017 0:00,offline,BASKETBALL,1618,2277,23,99
8/13/2017 0:00,online,BOXING,191,1200,75,16
8/13/2017 0:00,offline,BADMINTON,1618,3686,38,97
8/13/2017 0:00,offline,FOOTBALL,1614,3492,36,97
8/13/2017 0:00,offline,DIVING,1614,3640,70,52
8/13/2017 0:00,offline,VOLLEYBALL,1618,720,16,45
8/13/2017 0:00,online,VOLLEYBALL,191,1968,48,41
8/13/2017 0:00,offline,SURFING,1618,4788,63,76
8/13/2017 0:00,offline,CYCLING,1618,560,10,56
8/13/2017 0:00,online,SKATE/ROLLER,191,969,51,19
8/13/2017 0:00,offline,SQUASH,1614,1298,59,22
8/13/2017 0:00,online,HIKING/TREKKING,191,950,10,95
8/13/2017 0:00,offline,VOLLEYBALL,1614,4508,46,98
8/13/2017 0:00,offline,CROSSTRAIN,1614,1056,66,16
8/13/2017 0:00,offline,GOLF,1618,6840,95,72
8/13/2017 0:00,online,CYCLING,191,1911,39,49
8/13/2017 0:00,offline,Others,1618,1334,23,58
8/13/2017 0:00,online,DIVING,191,6600,75,88
8/13/2017 0:00,offline,SKATE/ROLLER,1618,6776,77,88
8/13/2017 0:00,offline,RUGBY,1618,4,2,2
8/13/2017 0:00,offline,CYCLING,1614,2912,32,91
8/13/2017 0:00,offline,UNKNOWN,1618,3337,71,47
8/13/2017 0:00,offline,CLIMBING,1618,4876,92,53
8/13/2017 0:00,offline,TRAIL,1614,1659,21,79
8/13/2017 0:00,offline,SQUASH,1618,2576,28,92
8/13/2017 0:00,offline,FITNESS,1618,903,43,21
8/13/2017 0:00,online,FOOTBALL,191,265,53,5
8/13/2017 0:00,offline,SKATE/ROLLER,1614,1368,57,24
8/13/2017 0:00,online,SURFING,191,2136,89,24
8/13/2017 0:00,online,FITNESS,191,123,41,3
8/13/2017 0:00,offline,SAILING,1614,1650,25,66
8/13/2017 0:00,offline,Others,1614,3384,94,36
8/13/2017 0:00,online,CROSSTRAIN,191,1014,13,78
8/13/2017 0:00,online,PILATES,191,2236,52,43
8/13/2017 0:00,offline,BASKETBALL,1614,112,28,4
8/13/2017 0:00,offline,TABLE_TENNIS,1614,64,64,1
8/13/2017 0:00,online,TRAIL,191,408,34,12
8/13/2017 0:00,offline,RUGBY,1614,448,28,16
8/13/2017 0:00,offline,CLIMBING,1614,1650,66,25
8/13/2017 0:00,online,SWIMMING,191,5152,92,56
8/13/2017 0:00,online,GOLF,191,1344,56,24
8/13/2017 0:00,online,TENNIS,191,430,86,5
8/13/2017 0:00,online,KAYAK/SUP,191,3698,86,43
8/13/2017 0:00,offline,TABLE_TENNIS,1618,308,4,77
8/13/2017 0:00,offline,UNKNOWN,1614,51,17,3
8/13/2017 0:00,online,SQUASH,191,8160,96,85
8/13/2017 0:00,online,TABLE_TENNIS,191,5520,80,69
8/13/2017 0:00,offline,SKI,1618,4032,63,64
8/13/2017 0:00,offline,TRAIL,1618,2262,26,87
8/13/2017 0:00,online,Others,191,270,10,27
8/13/2017 0:00,offline,TENNIS,1614,2280,60,38
8/13/2017 0:00,offline,PILATES,1614,3834,54,71
8/13/2017 0:00,offline,KAYAK/SUP,1618,3381,69,49
8/13/2017 0:00,online,SKI,191,5538,71,78
8/13/2017 0:00,offline,SKI,1614,1073,37,29
8/13/2017 0:00,online,BASKETBALL,191,114,19,6
8/13/2017 0:00,online,JOG/RUN,191,3496,38,92
8/13/2017 0:00,online,BADMINTON,191,2146,29,74
8/14/2017 0:00,offline,FITNESS,1614,924,22,42
8/14/2017 0:00,offline,CROSSTRAIN,1614,438,73,6
8/14/2017 0:00,offline,HIKING/TREKKING,1618,4602,59,78
8/14/2017 0:00,offline,FITNESS,1618,2600,40,65
